OBJECTID,shortest_dist
128817,1728.8
128818,1704.28
128819,1690.68
128820,1680.92
128821,1718.92
128822,1708.04
128823,1679.13
128824,1687.65
128825,1717.97
128826,1761.06
128827,1713.82
128828,1729.08
128829,1704.88
128830,1701.05
128831,1725.46
128832,1720.08
128833,1715.54
128834,1619.27
128835,1671.5
128836,1708.94
128837,1700.45
128838,1719.37
128839,1732.91
128840,1681.76
128841,1739.92
128842,1706.98
128843,1735.88
128844,1722.24
128845,1699.42
128846,1673.44
128847,1697.89
128848,1709.85
128849,1721.98
128850,1708.61
128851,1677.23
128852,1638.62
128853,1725.62
128854,1721.0
128855,1686.35
128856,1632.25
128857,1701.67
128858,1713.35
128859,1712.55
128860,1721.81
128861,1678.7
128862,1711.32
128863,1726.97
128864,1630.99
128865,1678.5
128866,1674.0
128867,1726.35
128868,1720.49
128869,1687.71
128870,1660.85
128871,1706.95
128872,1731.62
128873,1712.96
128874,1696.19
128875,1713.08
128876,1695.97
128877,1731.59
128878,1697.0
128879,1720.74
128880,1700.77
128881,1676.21
128882,1718.8
128883,1715.65
128884,1733.46
128885,1714.18
128886,1691.54
128887,1719.49
128888,1741.15
128889,1732.95
128890,1700.03
128891,1708.32
128892,1679.74
128893,1716.92
128894,1631.26
128895,1719.7
128896,1717.61
128897,1730.93
128898,1715.57
128899,1675.47
128900,1687.1
128901,1726.86
128902,1731.15
128903,1720.78
128904,1728.52
128905,1715.68
128906,1662.21
128907,1696.97
128908,1734.55
128909,1696.24
128910,1733.06
128911,1629.24
128912,1691.46
128913,1732.67
128914,1732.79
128915,1735.41
128916,1719.52
128917,1722.88
128918,1728.51
128919,1693.27
128920,1718.0
128921,1700.9
128922,1716.64
128923,1722.17
128924,1716.34
128925,1709.22
128926,1701.96
128927,1733.94
128928,1737.64
128929,1727.67
128930,1718.74
128931,1710.46
128932,1631.23
128933,1703.03
128934,1718.9
128935,1725.43
128936,1711.33
128937,1726.58
128938,1630.62
128939,1714.49
128940,1696.97
128941,1631.34
128942,1683.4
128943,1699.5
128944,1686.01
128945,1688.5
128946,1686.68
128947,1732.82
128948,1715.39
128949,1718.18
128950,1684.74
128951,1728.97
128952,1726.88
128953,1704.88
128954,1728.45
128955,1711.53
128956,1678.5
128957,1693.37
128958,1699.64
128959,1688.41
128960,1742.43
128961,1689.6
128962,1690.13
128963,1722.05
128964,1645.73
128965,1736.66
128966,1710.44
128967,1674.04
128968,1705.89
128969,1735.91
128970,1704.51
128971,1713.55
128972,1706.27
128973,1714.91
128974,1285.11
128975,1560.88
128976,1274.37
128977,1573.57
128978,1709.19
128979,1728.77
128980,1726.3
128981,1731.15
128982,1720.26
128983,1693.2
128984,1730.1
128985,1707.11
128986,1691.46
128987,1748.19
128988,1694.98
128989,1718.91
128990,1731.17
128991,1704.44
128992,1738.5
128993,1680.69
128994,1707.09
128995,1722.92
128996,1657.39
128997,1655.13
128998,1692.84
128999,1737.03
129000,1645.9
129001,1691.74
129002,1706.77
129003,1717.57
129004,1701.39
129005,1692.34
129006,1707.92
129007,1704.33
129008,1705.06
129009,1708.22
129010,1714.94
129011,1727.82
129012,1681.8
129013,1690.71
129014,1727.17
129015,1704.49
129016,1691.9
129017,1702.93
129018,1717.1
129019,1692.77
129020,1710.0
129021,1676.69
129022,1695.53
129023,1713.82
129024,1673.96
129025,1701.07
129026,1707.3
129027,1679.38
129028,1725.46
129029,1727.83
129030,1702.94
129031,1668.35
129032,1708.49
129033,1678.17
129034,1686.94
129035,1699.85
129036,1714.36
129037,1721.49
129038,1698.04
129039,1714.94
129040,1662.17
129041,1663.9
129042,1706.94
129043,1737.65
129044,1682.55
129045,1690.93
129046,1733.05
129047,1669.53
129048,1690.19
129049,1690.17
129050,1733.04
129051,1719.21
129052,1700.62
129053,1688.85
129054,1680.62
129055,1716.87
129056,1762.93
129057,1689.6
129058,1693.91
129059,1698.59
129060,1704.43
129061,1692.43
129062,1708.4
129063,1688.34
129064,1700.74
129065,1694.55
129066,1727.34
129067,1687.71
129068,1722.09
129069,1691.82
129070,1682.81
129071,1671.27
129072,1707.43
129073,1720.59
129074,1720.72
129075,1710.4
129076,1729.2
129077,1700.7
129078,1707.87
129079,1743.2
129080,1641.63
129081,1705.51
129082,1685.84
129083,1726.42
129084,1731.15
129085,1675.21
129086,1732.95
129087,1739.45
129088,1721.22
129089,1727.47
129090,1725.18
129091,1701.38
129092,1728.95
129093,1629.87
129094,1665.39
129095,1729.67
129096,1730.71
129097,1572.81
129098,1731.86
129099,1762.78
129100,1698.0
129101,1718.99
129102,1731.81
129103,1704.07
129104,1715.74
129105,1572.59
129106,1739.98
129107,1698.09
129108,1679.13
129109,1727.59
129110,1709.84
129111,1701.25
129112,1646.31
129113,1741.5
129114,1720.29
129115,1711.89
129116,1699.95
129117,1675.38
129118,1738.09
129119,1713.71
129120,1727.69
129121,1718.74
129122,1636.19
129123,1712.96
129124,1714.99
129125,1722.14
129126,1728.73
129127,1732.36
129128,1725.84
129129,1574.74
129130,1718.07
129131,1719.64
129132,1633.93
129133,1738.23
129134,1733.65
129135,1724.56
129136,1719.33
129137,1677.31
129138,1689.03
129139,1720.82
129140,1651.89
129141,1727.02
129142,1727.67
129143,1704.5
129144,1690.81
129145,1711.86
129146,1731.72
129147,1732.35
129148,1638.63
129149,1689.32
129150,1720.99
129151,1572.07
129152,1709.45
129153,1717.74
129154,1574.85
129155,1734.19
129156,1686.71
129157,1687.1
129158,1397.18
129159,1024.19
129160,1543.95
129161,1420.88
129162,1712.38
129163,1676.43
129164,1290.63
129165,1735.61
129166,1741.02
129167,1704.63
129168,1742.49
129169,1686.41
129170,1712.86
129171,1740.92
129172,1685.65
129173,1708.4
129174,1734.47
129175,1695.72
129176,1703.07
129177,1690.98
129178,1738.04
129179,1716.74
129180,1721.97
129181,1698.43
129182,1747.14
129183,1705.65
129184,1701.14
129185,1700.63
129186,1670.43
129187,1729.16
129188,1671.17
129189,1679.57
129190,1697.16
129191,1677.45
129192,1674.75
129193,1712.87
129194,1682.45
129195,1716.11
129196,1716.43
129197,1674.34
129198,1670.19
129199,1701.89
129200,1731.95
129201,1717.06
129202,1707.13
129203,1674.71
129204,1720.46
129205,1724.29
129206,1698.53
129207,1733.29
129208,1741.53
129209,1692.02
129210,1737.5
129211,1739.62
129212,1697.91
129213,1715.75
129214,1712.22
129215,1680.19
129216,1730.97
129217,1694.28
129218,1718.67
129219,1741.37
129220,1693.34
129221,1714.41
129222,1702.56
129223,1696.95
129224,1734.16
129225,1703.63
129226,1737.9
129227,1720.43
129228,1703.75
129229,1697.11
129230,1704.93
129231,1704.96
129232,1671.17
129233,1741.21
129234,1721.31
129235,1704.05
129236,1741.56
129237,1724.93
129238,1704.54
129239,1638.41
129240,1740.83
129241,1689.78
129242,1678.6
129243,1725.37
129244,1732.48
129245,1734.25
129246,1719.25
129247,1707.73
129248,1714.37
129249,1734.37
129250,1729.07
129251,1678.14
129252,1676.48
129253,1713.97
129254,1728.05
129255,1700.66
129256,1730.52
129257,1734.43
129258,1686.46
129259,1708.85
129260,1682.94
129261,1636.71
129262,1718.52
129263,1636.85
129264,1687.64
129265,1689.41
129266,1721.52
129267,1671.08
129268,1693.42
129269,1664.49
129270,1681.19
129271,1740.95
129272,1730.47
129273,1688.26
129274,1690.09
129275,1699.32
129276,1705.88
129277,1716.08
129278,1646.25
129279,1734.14
129280,1690.6
129281,1733.03
129282,1721.47
129283,1678.22
129284,1670.63
129285,1668.51
129286,1713.99
129287,1706.2
129288,1713.42
129289,1715.03
129290,1699.02
129291,1679.65
129292,1706.97
129293,1702.67
129294,1703.61
129295,1706.75
129296,1639.63
129297,1708.12
129298,1679.25
129299,1675.12
129300,1646.26
129301,1708.47
129302,1674.16
129303,1711.23
129304,1717.43
129305,1700.7
129306,1731.9
129307,1688.4
129308,1697.91
129309,1696.47
129310,1716.74
129311,1721.88
129312,1679.32
129313,1688.68
129314,1724.06
129315,1699.39
129316,1677.03
129317,1631.44
129318,1730.64
129319,1720.54
129320,1720.51
129321,1631.28
129322,1630.14
129323,1723.12
129324,1695.92
129325,1701.18
129326,1709.99
129327,1722.4
129328,1717.39
129329,1727.39
129330,1689.23
129331,1718.77
129332,1696.22
129333,1726.37
129334,1723.45
129335,1720.99
129336,1690.46
129337,1720.41
129338,1741.78
129339,1729.92
129340,1631.0
129341,1722.51
129342,1704.58
129343,1712.9
129344,1721.52
129345,1678.78
129346,1677.9
129347,1711.14
129348,1722.42
129349,1700.15
129350,1684.65
129351,1729.58
129352,1671.25
129353,1306.46
129354,1395.63
129355,1312.74
129356,1398.38
129357,1557.25
129358,1286.08
129359,1297.55
129360,1400.93
129361,1035.28
129362,1751.19
129363,1701.46
129364,1648.86
129365,1762.06
129366,1694.94
129367,1699.86
129368,1676.5
129369,1709.98
129370,1741.16
129371,1700.35
129372,1688.24
129373,1725.25
129374,1672.63
129375,1712.83
129376,1716.1
129377,1735.88
129378,1661.18
129379,1712.25
129380,1708.82
129381,1673.58
129382,1713.05
129383,1741.47
129384,1705.43
129385,1704.78
129386,1743.48
129387,1696.82
129388,1714.11
129389,1697.18
129390,1702.98
129391,1679.0
129392,1706.71
129393,1741.34
129394,1720.49
129395,1739.9
129396,1654.55
129397,1704.89
129398,1737.83
129399,1735.24
129400,1689.72
129401,1732.17
129402,1764.08
129403,1687.05
129404,1705.01
129405,1649.98
129406,1762.7
129407,1732.03
129408,1714.07
129409,1699.53
129410,1721.79
129411,1649.81
129412,1719.55
129413,1699.2
129414,1712.78
129415,1729.69
129416,1698.73
129417,1719.85
129418,1670.53
129419,1694.2
129420,1728.31
129421,1731.94
129422,1719.38
129423,1709.18
129424,1700.87
129425,1740.69
129426,1704.87
129427,1709.1
129428,1665.57
129429,1711.1
129430,1686.59
129431,1701.79
129432,1676.33
129433,1691.61
129434,1665.42
129435,1684.77
129436,1721.89
129437,1696.64
129438,1720.54
129439,1686.76
129440,1692.97
129441,1709.17
129442,1741.27
129443,1665.76
129444,1698.48
129445,1721.34
129446,1700.74
129447,1720.67
129448,1686.63
129449,1728.6
129450,1707.74
129451,1675.47
129452,1720.44
129453,1695.32
129454,1694.59
129455,1733.85
129456,1679.87
129457,1717.38
129458,1669.07
129459,1690.71
129460,1721.72
129461,1689.31
129462,1659.19
129463,1655.22
129464,1687.27
129465,1687.91
129466,1653.87
129467,1734.33
129468,1688.11
129469,1695.12
129470,1644.95
129471,1725.74
129472,1694.01
129473,1738.65
129474,1721.72
129475,1722.96
129476,1716.31
129477,1731.23
129478,1693.09
129479,1707.11
129480,1707.98
129481,1730.97
129482,1705.29
129483,1674.48
129484,1684.45
129485,1731.97
129486,1727.8
129487,1692.99
129488,1705.47
129489,1713.85
129490,1716.09
129491,1702.45
129492,1669.87
129493,1740.76
129494,1705.88
129495,1657.26
129496,1725.16
129497,1722.92
129498,1667.99
129499,1693.64
129500,1618.52
129501,1713.79
129502,1718.68
129503,1698.3
129504,1673.47
129505,1682.71
129506,1641.4
129507,1641.51
129508,1685.18
129509,1702.72
129510,1642.32
129511,1700.72
129512,1714.21
129513,1735.77
129514,1712.01
129515,1708.9
129516,1667.42
129517,1698.04
129518,1728.24
129519,1722.89
129520,1720.63
129521,1673.11
129522,1707.13
129523,1741.64
129524,1702.34
129525,1682.79
129526,1704.15
129527,1737.33
129528,1732.2
129529,1698.04
129530,1662.46
129531,1687.09
129532,1705.12
129533,1719.1
129534,1738.24
129535,1675.09
129536,1731.47
129537,1705.88
129538,1688.05
129539,1673.97
129540,1733.16
129541,1699.16
129542,1685.42
129543,1739.97
129544,1729.29
129545,1700.49
129546,1682.09
129547,1739.22
129548,1663.03
129549,1707.41
129550,1686.2
129551,1734.74
129552,1669.18
129553,1735.98
129554,1725.71
129555,1723.34
129556,1697.69
129557,1673.07
129558,1671.66
129559,1707.92
129560,1660.84
129561,1702.19
129562,1701.24
129563,1715.17
129564,1664.33
129565,1686.6
129566,1722.36
129567,1736.38
129568,1675.22
129569,1705.94
129570,1705.81
129571,1649.34
129572,1711.61
129573,1727.56
129574,1705.82
129575,1646.58
129576,1640.33
129577,1699.24
129578,1700.69
129579,1718.46
129580,1660.14
129581,1692.64
129582,1697.42
129583,1707.23
129584,1669.92
129585,1674.19
129586,1717.59
129587,1714.89
129588,1698.59
129589,1661.07
129590,1728.04
129591,1731.75
129592,1717.62
129593,1729.56
129594,1686.66
129595,1702.84
129596,1700.54
129597,1693.53
129598,1716.17
129599,1673.57
129600,1687.81
129601,1713.07
129602,1682.48
129603,1740.04
129604,1729.48
129605,1735.42
129606,1669.26
129607,1659.69
129608,1711.05
129609,1740.01
129610,1707.03
129611,1707.21
129612,1721.19
129613,1715.2
129614,1721.3
129615,1737.35
129616,1707.48
129617,1707.63
129618,1707.07
129619,1529.07
129620,1563.08
129621,1560.5
129622,1731.12
129623,1678.34
129624,1730.3
129625,1729.04
129626,1030.45
129627,1729.89
129628,1705.94
129629,1725.54
129630,1722.4
129631,1719.59
129632,1698.89
129633,1700.4
129634,1677.36
129635,1707.19
129636,1767.0
129637,1707.34
129638,1732.29
129639,1688.51
129640,1704.99
129641,1694.94
129642,1712.86
129643,1695.97
129644,1731.76
129645,1690.93
129646,1695.26
129647,1717.16
129648,1739.51
129649,1682.35
129650,1738.61
129651,1703.05
129652,1701.93
129653,1687.85
129654,1719.74
129655,1733.4
129656,1722.25
129657,1706.35
129658,1767.83
129659,1732.17
129660,1694.26
129661,1709.47
129662,1690.19
129663,1732.59
129664,1673.39
129665,1710.09
129666,1715.31
129667,1703.5
129668,1704.35
129669,1668.92
129670,1693.12
129671,1695.76
129672,1740.82
129673,1710.89
129674,1694.0
129675,1696.57
129676,1695.35
129677,1733.14
129678,1656.7
129679,1679.47
129680,1709.01
129681,1673.25
129682,1751.83
129683,1673.03
129684,1731.72
129685,1767.9
129686,1695.71
129687,1704.9
129688,1731.32
129689,1706.08
129690,1724.2
129691,1721.39
129692,1673.1
129693,1693.28
129694,1676.67
129695,1724.2
129696,1731.87
129697,1719.56
129698,1668.65
129699,1632.85
129700,1722.76
129701,1683.65
129702,1694.93
129703,1721.11
129704,1665.41
129705,1733.17
129706,1664.02
129707,1705.49
129708,1724.03
129709,1723.31
129710,1734.71
129711,1696.86
129712,1705.51
129713,1672.81
129714,1693.91
129715,1705.21
129716,1735.19
129717,1707.32
129718,1698.43
129719,1707.85
129720,1689.92
129721,1689.81
129722,1677.23
129723,1654.48
129724,1716.91
129725,1713.66
129726,1694.7
129727,1714.88
129728,1689.94
129729,1731.83
129730,1718.73
129731,1730.34
129732,1707.31
129733,1703.92
129734,1672.05
129735,1693.4
129736,1693.7
129737,1692.41
129738,1680.69
129739,1680.92
129740,1723.97
129741,1703.59
129742,1708.39
129743,1707.81
129744,1711.96
129745,1693.36
129746,1720.67
129747,1696.19
129748,1714.51
129749,1741.08
129750,1715.89
129751,1735.7
129752,1692.13
129753,1616.76
129754,1692.16
129755,1674.75
129756,1696.87
129757,1713.82
129758,1700.6
129759,1715.59
129760,1725.92
129761,1726.64
129762,1700.83
129763,1691.71
129764,1670.86
129765,1688.41
129766,1723.13
129767,1663.36
129768,1724.78
129769,1737.76
129770,1668.3
129771,1720.36
129772,1674.97
129773,1667.71
129774,1727.43
129775,1649.42
129776,1705.82
129777,1691.44
129778,1698.12
129779,1715.81
129780,1732.7
129781,1726.49
129782,1690.29
129783,1730.11
129784,1668.41
129785,1703.22
129786,1719.69
129787,1719.55
129788,1709.18
129789,1713.2
129790,1693.07
129791,1686.24
129792,1697.6
129793,1715.36
129794,1695.6
129795,1725.93
129796,1678.54
129797,1732.83
129798,1722.72
129799,1737.12
129800,1695.97
129801,1701.45
129802,1736.17
129803,1721.88
129804,1715.14
129805,1670.83
129806,1693.26
129807,1703.85
129808,1727.81
129809,1702.8
129810,1653.71
129811,1722.08
129812,1683.57
129813,1701.25
129814,1671.42
129815,1724.48
129816,1684.25
129817,1729.24
129818,1628.49
129819,1727.98
129820,1693.05
129821,1707.5
129822,1701.52
129823,1680.65
129824,1695.25
129825,1675.19
129826,1712.78
129827,1732.99
129828,1680.34
129829,1732.41
129830,1718.59
129831,1722.49
129832,1708.13
129833,1671.61
129834,1712.25
129835,1731.7
129836,1685.62
129837,1702.23
129838,1711.73
129839,1639.4
129840,1715.32
129841,1726.63
129842,1027.18
129843,1684.42
129844,1721.05
129845,1733.58
129846,1644.58
129847,1669.44
129848,1694.19
129849,1649.3
129850,1688.22
129851,1721.0
129852,1620.69
129853,1729.57
129854,1730.54
129855,1687.27
129856,1678.55
129857,1703.54
129858,1672.29
129859,1666.56
129860,1637.3
129861,1708.45
129862,1674.12
129863,1732.47
129864,1701.07
129865,1624.67
129866,1718.36
129867,1693.36
129868,1707.14
129869,1686.91
129870,1721.83
129871,1645.97
129872,1684.2
129873,1727.28
129874,1722.34
129875,1685.48
129876,1677.86
129877,1702.44
129878,1722.56
129879,1685.09
129880,1721.85
129881,1733.26
129882,1691.6
129883,1705.75
129884,1661.65
129885,1628.65
129886,1722.4
129887,1712.6
129888,1735.18
129889,1680.87
129890,1661.1
129891,1727.91
129892,1709.48
129893,1699.98
129894,1699.55
129895,1699.64
129896,1630.87
129897,1716.53
129898,1748.95
129899,1733.3
129900,1709.13
129901,1400.79
129902,1551.54
129903,1539.59
129904,1276.92
129905,1540.05
129906,1678.34
129907,1731.1
129908,1642.9
129909,1737.41
129910,1748.69
129911,1699.12
129912,1730.25
129913,1641.2
129914,1748.44
129915,1727.06
129916,1731.92
129917,1662.72
129918,1689.03
129919,1711.03
129920,1729.59
129921,1641.85
129922,1710.72
129923,1725.18
129924,1696.36
129925,1699.76
129926,1704.78
129927,1761.89
129928,1731.0
129929,1714.68
129930,1649.05
129931,1679.67
129932,1698.29
129933,1641.09
129934,1715.36
129935,1697.1
129936,1693.16
129937,1681.71
129938,1666.96
129939,1730.7
129940,1644.2
129941,1631.08
129942,1652.86
129943,1692.71
129944,1698.88
129945,1676.3
129946,1704.7
129947,1707.26
129948,1696.85
129949,1693.36
129950,1733.13
129951,1706.93
129952,1665.79
129953,1734.24
129954,1734.09
129955,1631.74
129956,1708.76
129957,1643.41
129958,1688.41
129959,1718.07
129960,1692.79
129961,1720.08
129962,1677.21
129963,1715.74
129964,1675.7
129965,1713.76
129966,1679.14
129967,1650.23
129968,1619.31
129969,1726.14
129970,1723.19
129971,1769.35
129972,1739.08
129973,1729.12
129974,1707.37
129975,1767.18
129976,1720.08
129977,1654.2
129978,1694.41
129979,1718.12
129980,1685.5
129981,1717.94
129982,1680.99
129983,1697.36
129984,1676.86
129985,1709.01
129986,1706.05
129987,1701.65
129988,1738.51
129989,1629.85
129990,1700.96
129991,1730.21
129992,1678.98
129993,1701.8
129994,1751.23
129995,1715.21
129996,1695.03
129997,1718.33
129998,1694.33
129999,1737.02
130000,1688.73
130001,1715.31
130002,1767.06
130003,1703.44
130004,1676.74
130005,1717.27
130006,1715.91
130007,1679.36
130008,1642.61
130009,1644.09
130010,1697.3
130011,1689.78
130012,1676.53
130013,1706.85
130014,1726.61
130015,1655.82
130016,1697.63
130017,1720.13
130018,1690.52
130019,1697.78
130020,1683.95
130021,1682.53
130022,1680.9
130023,1710.44
130024,1700.74
130025,1712.48
130026,1707.1
130027,1696.86
130028,1765.97
130029,1672.99
130030,1731.76
130031,1711.86
130032,1675.93
130033,1660.34
130034,1703.5
130035,1702.41
130036,1733.3
130037,1712.76
130038,1704.45
130039,1695.75
130040,1728.31
130041,1628.15
130042,1630.13
130043,1714.56
130044,1702.98
130045,1703.56
130046,1731.17
130047,1651.63
130048,1732.29
130049,1702.92
130050,1694.99
130051,1716.95
130052,1715.37
130053,1690.55
130054,1719.32
130055,1735.16
130056,1701.96
130057,1660.08
130058,1730.83
130059,1688.24
130060,1617.97
130061,1652.1
130062,1666.15
130063,1712.09
130064,1685.87
130065,1655.75
130066,1692.16
130067,1721.13
130068,1639.7
130069,1666.63
130070,1670.92
130071,1676.28
130072,1709.76
130073,1716.48
130074,1681.87
130075,1725.48
130076,1694.12
130077,1741.07
130078,1657.69
130079,1684.36
130080,1765.53
130081,1670.82
130082,1656.63
130083,1644.21
130084,1689.4
130085,1716.87
130086,1667.95
130087,1715.83
130088,1710.33
130089,1702.83
130090,1708.45
130091,1722.98
130092,1654.91
130093,1725.85
130094,1716.69
130095,1728.54
130096,1727.43
130097,1729.98
130098,1644.99
130099,1743.59
130100,1670.85
130101,1730.91
130102,1708.22
130103,1709.84
130104,1709.3
130105,1689.51
130106,1697.32
130107,1641.39
130108,1720.1
130109,1703.1
130110,1693.61
130111,1694.09
130112,1717.67
130113,1729.13
130114,1677.47
130115,1673.65
130116,1630.71
130117,1698.88
130118,1631.17
130119,1715.67
130120,1700.75
130121,1721.96
130122,1690.67
130123,1714.66
130124,1642.96
130125,1660.96
130126,1694.15
130127,1689.75
130128,1741.21
130129,1682.58
130130,1733.3
130131,1718.65
130132,1705.41
130133,1699.78
130134,1740.43
130135,1633.15
130136,1659.37
130137,1734.45
130138,1643.57
130139,1762.94
130140,1631.09
130141,1723.39
130142,1667.24
130143,1698.88
130144,1679.01
130145,1724.11
130146,1707.76
130147,1707.21
130148,1616.78
130149,1702.97
130150,1729.32
130151,1720.07
130152,1633.06
130153,1721.36
130154,1718.79
130155,1700.66
130156,1699.77
130157,1695.39
130158,1729.66
130159,1716.11
130160,1689.1
130161,1628.61
130162,1679.23
130163,1677.24
130164,1702.47
130165,1645.43
130166,1716.8
130167,1717.81
130168,1709.32
130169,1680.58
130170,1630.36
130171,1705.06
130172,1683.51
130173,1662.93
130174,1657.02
130175,1703.17
130176,1763.49
130177,1639.27
130178,1706.31
130179,1739.01
130180,1645.87
130181,1676.9
130182,1709.21
130183,1725.76
130184,1726.33
130185,1643.76
130186,1724.43
130187,1700.97
130188,1716.64
130189,1722.07
130190,1763.67
130191,1646.4
130192,1728.16
130193,1726.81
130194,1717.85
130195,1716.16
130196,1707.62
130197,1726.65
130198,1697.89
130199,1716.58
130200,1720.19
130201,1728.81
130202,1727.54
130203,1714.31
130204,1661.37
130205,1740.34
130206,1722.13
130207,1644.08
130208,1712.66
130209,1661.83
130210,1730.65
130211,1631.28
130212,1710.39
130213,1709.12
130214,1707.19
130215,1729.63
130216,1694.03
130217,1679.95
130218,1709.25
130219,1638.94
130220,1690.35
130221,1711.83
130222,1574.5
130223,1560.41
130224,1287.82
130225,1281.4
130226,1219.32
130227,1287.33
130228,1283.59
130229,1691.28
130230,1705.43
130231,1675.49
130232,1737.11
130233,1690.49
130234,1699.1
130235,1749.53
130236,1705.88
130237,1733.01
130238,1722.01
130239,1721.66
130240,1720.93
130241,1738.21
130242,1721.15
130243,1725.11
130244,1704.66
130245,1695.36
130246,1681.14
130247,1748.03
130248,1702.21
130249,1701.98
130250,1709.25
130251,1709.37
130252,1701.05
130253,1724.42
130254,1699.89
130255,1704.4
130256,1694.25
130257,1687.88
130258,1691.41
130259,1761.99
130260,1717.71
130261,1689.76
130262,1767.82
130263,1704.7
130264,1732.78
130265,1665.26
130266,1704.96
130267,1688.37
130268,1671.28
130269,1735.12
130270,1690.84
130271,1676.5
130272,1694.96
130273,1700.0
130274,1715.71
130275,1729.81
130276,1713.01
130277,1684.29
130278,1679.93
130279,1719.89
130280,1710.5
130281,1729.83
130282,1660.95
130283,1705.82
130284,1658.15
130285,1639.07
130286,1709.98
130287,1728.41
130288,1700.89
130289,1644.85
130290,1706.06
130291,1689.25
130292,1698.72
130293,1712.37
130294,1723.11
130295,1728.47
130296,1673.82
130297,1702.17
130298,1633.0
130299,1653.97
130300,1698.94
130301,1738.65
130302,1689.94
130303,1671.52
130304,1642.39
130305,1678.89
130306,1673.84
130307,1646.53
130308,1715.65
130309,1701.6
130310,1718.97
130311,1713.99
130312,1674.27
130313,1713.58
130314,1721.9
130315,1708.58
130316,1736.38
130317,1740.35
130318,1698.81
130319,1691.91
130320,1688.3
130321,1698.55
130322,1709.12
130323,1712.48
130324,1712.18
130325,1696.2
130326,1702.69
130327,1722.77
130328,1685.5
130329,1698.83
130330,1729.66
130331,1716.39
130332,1680.96
130333,1715.35
130334,1700.82
130335,1689.61
130336,1682.14
130337,1701.2
130338,1700.44
130339,1721.32
130340,1688.27
130341,1676.35
130342,1689.9
130343,1709.37
130344,1707.09
130345,1706.92
130346,1641.06
130347,1741.53
130348,1713.81
130349,1691.83
130350,1683.75
130351,1680.36
130352,1686.41
130353,1734.22
130354,1656.2
130355,1704.91
130356,1703.21
130357,1716.92
130358,1728.43
130359,1731.76
130360,1704.45
130361,1647.5
130362,1701.72
130363,1701.16
130364,1688.9
130365,1717.48
130366,1686.53
130367,1704.37
130368,1651.85
130369,1685.87
130370,1710.31
130371,1698.92
130372,1713.52
130373,1666.7
130374,1692.38
130375,1723.42
130376,1727.28
130377,1709.92
130378,1676.71
130379,1704.14
130380,1714.61
130381,1691.59
130382,1707.86
130383,1720.35
130384,1695.96
130385,1734.97
130386,1720.14
130387,1644.55
130388,1683.64
130389,1699.94
130390,1732.2
130391,1729.61
130392,1688.25
130393,1726.55
130394,1706.2
130395,1713.08
130396,1720.7
130397,1710.04
130398,1747.29
130399,1716.46
130400,1730.57
130401,1731.85
130402,1696.06
130403,1693.53
130404,1691.84
130405,1740.22
130406,1722.04
130407,1722.02
130408,1705.7
130409,1701.08
130410,1708.61
130411,1672.45
130412,1719.81
130413,1719.88
130414,1696.48
130415,1739.15
130416,1741.72
130417,1638.24
130418,1700.0
130419,1715.16
130420,1721.95
130421,1701.46
130422,1706.75
130423,1719.06
130424,1713.5
130425,1748.39
130426,1689.33
130427,1689.45
130428,1726.85
130429,1703.62
130430,1637.83
130431,1682.03
130432,1688.39
130433,1650.12
130434,1681.49
130435,1731.83
130436,1721.29
130437,1668.31
130438,1702.8
130439,1688.36
130440,1708.22
130441,1719.89
130442,1670.82
130443,1736.56
130444,1721.04
130445,1676.83
130446,1651.62
130447,1684.09
130448,1658.12
130449,1711.33
130450,1697.4
130451,1691.06
130452,1700.15
130453,1686.98
130454,1741.28
130455,1715.82
130456,1671.72
130457,1686.63
130458,1724.61
130459,1681.25
130460,1728.98
130461,1721.09
130462,1689.46
130463,1642.96
130464,1729.71
130465,1687.53
130466,1719.98
130467,1693.87
130468,1677.22
130469,1725.17
130470,1699.05
130471,1715.31
130472,1486.54
130473,1656.29
130474,1567.92
130475,1488.11
130476,1282.33
130477,1671.59
130478,1697.77
130479,1765.94
130480,1692.19
130481,1735.45
130482,1716.0
130483,1706.66
130484,1729.4
130485,1705.02
130486,1723.36
130487,1701.43
130488,1722.35
130489,1733.86
130490,1648.32
130491,1739.24
130492,1706.38
130493,1735.42
130494,1766.58
130495,1647.19
130496,1708.11
130497,1653.79
130498,1701.35
130499,1700.88
130500,1728.74
130501,1698.78
130502,1696.95
130503,1182.8
130504,1699.06
130505,1701.81
130506,1649.92
130507,1688.11
130508,1740.39
130509,1674.66
130510,1685.29
130511,1703.5
130512,1692.5
130513,1694.57
130514,1721.79
130515,1720.29
130516,1709.82
130517,1729.93
130518,1704.94
130519,1698.26
130520,1719.66
130521,1740.96
130522,1700.36
130523,1728.4
130524,1744.52
130525,1729.3
130526,1673.06
130527,1679.67
130528,1698.46
130529,1748.44
130530,1740.59
130531,1730.7
130532,1692.61
130533,1701.62
130534,1670.64
130535,1696.71
130536,1650.68
130537,1703.85
130538,1689.86
130539,1702.52
130540,1642.71
130541,1686.06
130542,1643.89
130543,1710.68
130544,1732.09
130545,1701.54
130546,1675.87
130547,1730.59
130548,1687.98
130549,1715.7
130550,1706.02
130551,1691.21
130552,1765.73
130553,1711.61
130554,1676.08
130555,1701.72
130556,1701.36
130557,1706.49
130558,1692.1
130559,1715.61
130560,1689.13
130561,1705.82
130562,1705.02
130563,1686.38
130564,1686.7
