state_code,county_code,site_number,latitude,longitude,parameter_code,validity_indicator,parameter,sample_duration,arithmetic_mean,units_of_measure,date_local,aqi
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,47.0,Micrograms/cubic meter (25 C),2013-05-16,44.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-05-22,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-05-28,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-06-03,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,22.0,Micrograms/cubic meter (25 C),2013-06-09,20.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-06-15,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-06-21,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,14.0,Micrograms/cubic meter (25 C),2013-06-28,13.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,22.0,Micrograms/cubic meter (25 C),2013-07-03,20.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,22.0,Micrograms/cubic meter (25 C),2013-07-05,20.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,22.0,Micrograms/cubic meter (25 C),2013-07-15,20.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-07-21,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,5.0,Micrograms/cubic meter (25 C),2013-07-27,5.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-08-02,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,20.0,Micrograms/cubic meter (25 C),2013-08-08,19.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,15.0,Micrograms/cubic meter (25 C),2013-08-14,14.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,24.0,Micrograms/cubic meter (25 C),2013-08-20,22.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,26.0,Micrograms/cubic meter (25 C),2013-08-26,24.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,9.0,Micrograms/cubic meter (25 C),2013-09-01,8.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,28.0,Micrograms/cubic meter (25 C),2013-09-07,26.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,10.0,Micrograms/cubic meter (25 C),2013-09-13,9.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,16.0,Micrograms/cubic meter (25 C),2013-09-19,15.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,19.0,Micrograms/cubic meter (25 C),2013-09-25,18.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,18.0,Micrograms/cubic meter (25 C),2013-10-03,17.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,11.0,Micrograms/cubic meter (25 C),2013-10-07,10.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,13.0,Micrograms/cubic meter (25 C),2013-10-13,12.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,10.0,Micrograms/cubic meter (25 C),2013-10-19,9.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,15.0,Micrograms/cubic meter (25 C),2013-10-25,14.0
55,025,0047,43.0733,-89.4358,81102,Y,PM10 Total 0-10um STP,24 HOUR,7.0,Micrograms/cubic meter (25 C),2013-10-31,6.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.7,Micrograms/cubic meter (LC),2013-05-01,37.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.2,Micrograms/cubic meter (LC),2013-05-02,18.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.1,Micrograms/cubic meter (LC),2013-05-03,23.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.6,Micrograms/cubic meter (LC),2013-05-04,48.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.1,Micrograms/cubic meter (LC),2013-05-05,53.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.3,Micrograms/cubic meter (LC),2013-05-06,53.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.2,Micrograms/cubic meter (LC),2013-05-07,55.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.0,Micrograms/cubic meter (LC),2013-05-08,56.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,13.0,Micrograms/cubic meter (LC),2013-05-09,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.4,Micrograms/cubic meter (LC),2013-05-10,30.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.1,Micrograms/cubic meter (LC),2013-05-11,23.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.6,Micrograms/cubic meter (LC),2013-05-12,14.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.6,Micrograms/cubic meter (LC),2013-05-13,31.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.5,Micrograms/cubic meter (LC),2013-05-14,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.3,Micrograms/cubic meter (LC),2013-05-15,35.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.9,Micrograms/cubic meter (LC),2013-05-16,44.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.5,Micrograms/cubic meter (LC),2013-05-17,36.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,18.1,Micrograms/cubic meter (LC),2013-05-18,68.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,16.1,Micrograms/cubic meter (LC),2013-05-19,64.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.2,Micrograms/cubic meter (LC),2013-05-20,34.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.7,Micrograms/cubic meter (LC),2013-05-21,32.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.7,Micrograms/cubic meter (LC),2013-05-22,32.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.4,Micrograms/cubic meter (LC),2013-05-23,19.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.1,Micrograms/cubic meter (LC),2013-05-24,34.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.5,Micrograms/cubic meter (LC),2013-05-25,42.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.3,Micrograms/cubic meter (LC),2013-05-26,55.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,16.7,Micrograms/cubic meter (LC),2013-05-27,65.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.6,Micrograms/cubic meter (LC),2013-05-28,48.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.0,Micrograms/cubic meter (LC),2013-05-29,50.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.2,Micrograms/cubic meter (LC),2013-05-30,46.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.7,Micrograms/cubic meter (LC),2013-05-31,26.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.4,Micrograms/cubic meter (LC),2013-06-01,36.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.9,Micrograms/cubic meter (LC),2013-06-02,16.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.0,Micrograms/cubic meter (LC),2013-06-03,28.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.4,Micrograms/cubic meter (LC),2013-06-04,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.7,Micrograms/cubic meter (LC),2013-06-05,56.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,13.5,Micrograms/cubic meter (LC),2013-06-06,59.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.9,Micrograms/cubic meter (LC),2013-06-07,49.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.4,Micrograms/cubic meter (LC),2013-06-11,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.5,Micrograms/cubic meter (LC),2013-06-12,55.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.2,Micrograms/cubic meter (LC),2013-06-13,40.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.1,Micrograms/cubic meter (LC),2013-06-14,45.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.6,Micrograms/cubic meter (LC),2013-06-15,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.5,Micrograms/cubic meter (LC),2013-06-16,25.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.6,Micrograms/cubic meter (LC),2013-06-17,26.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.0,Micrograms/cubic meter (LC),2013-06-18,33.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.7,Micrograms/cubic meter (LC),2013-06-19,43.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.5,Micrograms/cubic meter (LC),2013-06-20,57.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.1,Micrograms/cubic meter (LC),2013-06-21,51.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.2,Micrograms/cubic meter (LC),2013-06-22,34.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.6,Micrograms/cubic meter (LC),2013-06-23,56.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.2,Micrograms/cubic meter (LC),2013-06-24,46.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.1,Micrograms/cubic meter (LC),2013-06-25,45.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.2,Micrograms/cubic meter (LC),2013-06-28,18.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.1,Micrograms/cubic meter (LC),2013-06-29,34.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,14.0,Micrograms/cubic meter (LC),2013-06-30,60.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.0,Micrograms/cubic meter (LC),2013-07-01,50.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.6,Micrograms/cubic meter (LC),2013-07-02,37.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.0,Micrograms/cubic meter (LC),2013-07-03,53.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,13.2,Micrograms/cubic meter (LC),2013-07-04,59.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,16.5,Micrograms/cubic meter (LC),2013-07-05,65.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,18.4,Micrograms/cubic meter (LC),2013-07-06,68.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,18.1,Micrograms/cubic meter (LC),2013-07-07,68.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,14.2,Micrograms/cubic meter (LC),2013-07-08,61.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.6,Micrograms/cubic meter (LC),2013-07-09,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,13.3,Micrograms/cubic meter (LC),2013-07-10,59.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,14.2,Micrograms/cubic meter (LC),2013-07-11,61.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.6,Micrograms/cubic meter (LC),2013-07-12,48.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.3,Micrograms/cubic meter (LC),2013-07-13,55.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.8,Micrograms/cubic meter (LC),2013-07-14,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.9,Micrograms/cubic meter (LC),2013-07-16,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.2,Micrograms/cubic meter (LC),2013-07-17,51.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.0,Micrograms/cubic meter (LC),2013-07-18,53.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.5,Micrograms/cubic meter (LC),2013-07-19,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.5,Micrograms/cubic meter (LC),2013-07-20,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.0,Micrograms/cubic meter (LC),2013-07-21,39.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.7,Micrograms/cubic meter (LC),2013-07-24,26.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.9,Micrograms/cubic meter (LC),2013-07-26,33.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.0,Micrograms/cubic meter (LC),2013-07-27,11.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.0,Micrograms/cubic meter (LC),2013-07-28,11.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.5,Micrograms/cubic meter (LC),2013-07-29,31.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.3,Micrograms/cubic meter (LC),2013-07-30,51.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.6,Micrograms/cubic meter (LC),2013-07-31,48.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.3,Micrograms/cubic meter (LC),2013-08-01,35.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.4,Micrograms/cubic meter (LC),2013-08-02,36.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.7,Micrograms/cubic meter (LC),2013-08-03,26.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.0,Micrograms/cubic meter (LC),2013-08-04,33.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.1,Micrograms/cubic meter (LC),2013-08-05,39.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.4,Micrograms/cubic meter (LC),2013-08-06,53.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.0,Micrograms/cubic meter (LC),2013-08-07,39.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.2,Micrograms/cubic meter (LC),2013-08-08,46.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.7,Micrograms/cubic meter (LC),2013-08-09,43.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.1,Micrograms/cubic meter (LC),2013-08-10,28.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.8,Micrograms/cubic meter (LC),2013-08-11,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.3,Micrograms/cubic meter (LC),2013-08-12,51.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.5,Micrograms/cubic meter (LC),2013-08-13,19.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.5,Micrograms/cubic meter (LC),2013-08-14,25.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.4,Micrograms/cubic meter (LC),2013-08-15,36.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.6,Micrograms/cubic meter (LC),2013-08-16,48.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.2,Micrograms/cubic meter (LC),2013-08-17,57.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.7,Micrograms/cubic meter (LC),2013-08-18,56.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,14.1,Micrograms/cubic meter (LC),2013-08-19,60.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,15.7,Micrograms/cubic meter (LC),2013-08-20,63.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,16.3,Micrograms/cubic meter (LC),2013-08-21,64.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.5,Micrograms/cubic meter (LC),2013-08-22,54.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.1,Micrograms/cubic meter (LC),2013-08-23,39.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.7,Micrograms/cubic meter (LC),2013-08-24,52.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,14.2,Micrograms/cubic meter (LC),2013-08-25,61.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,15.7,Micrograms/cubic meter (LC),2013-08-26,63.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.0,Micrograms/cubic meter (LC),2013-08-27,56.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.3,Micrograms/cubic meter (LC),2013-08-28,51.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.7,Micrograms/cubic meter (LC),2013-08-29,54.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.1,Micrograms/cubic meter (LC),2013-08-30,57.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.2,Micrograms/cubic meter (LC),2013-08-31,34.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.0,Micrograms/cubic meter (LC),2013-09-01,44.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.7,Micrograms/cubic meter (LC),2013-09-02,15.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.3,Micrograms/cubic meter (LC),2013-09-03,18.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.2,Micrograms/cubic meter (LC),2013-09-04,29.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.4,Micrograms/cubic meter (LC),2013-09-05,36.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.8,Micrograms/cubic meter (LC),2013-09-06,43.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,16.5,Micrograms/cubic meter (LC),2013-09-07,65.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.1,Micrograms/cubic meter (LC),2013-09-08,57.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,18.0,Micrograms/cubic meter (LC),2013-09-09,68.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.0,Micrograms/cubic meter (LC),2013-09-10,53.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.2,Micrograms/cubic meter (LC),2013-09-11,29.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.3,Micrograms/cubic meter (LC),2013-09-12,24.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.8,Micrograms/cubic meter (LC),2013-09-13,16.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.1,Micrograms/cubic meter (LC),2013-09-14,23.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.8,Micrograms/cubic meter (LC),2013-09-15,21.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.9,Micrograms/cubic meter (LC),2013-09-16,16.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.0,Micrograms/cubic meter (LC),2013-09-17,39.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.9,Micrograms/cubic meter (LC),2013-09-18,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.8,Micrograms/cubic meter (LC),2013-09-19,56.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.7,Micrograms/cubic meter (LC),2013-09-20,26.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.4,Micrograms/cubic meter (LC),2013-09-21,19.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.0,Micrograms/cubic meter (LC),2013-09-22,28.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.2,Micrograms/cubic meter (LC),2013-09-23,34.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.5,Micrograms/cubic meter (LC),2013-09-24,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.1,Micrograms/cubic meter (LC),2013-09-25,57.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,14.2,Micrograms/cubic meter (LC),2013-09-26,61.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.7,Micrograms/cubic meter (LC),2013-09-27,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.7,Micrograms/cubic meter (LC),2013-09-28,48.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.2,Micrograms/cubic meter (LC),2013-09-29,29.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.5,Micrograms/cubic meter (LC),2013-10-03,47.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.2,Micrograms/cubic meter (LC),2013-10-04,51.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.8,Micrograms/cubic meter (LC),2013-10-05,56.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,1.4,Micrograms/cubic meter (LC),2013-10-06,8.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.3,Micrograms/cubic meter (LC),2013-10-07,18.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.5,Micrograms/cubic meter (LC),2013-10-08,25.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.1,Micrograms/cubic meter (LC),2013-10-09,39.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,12.7,Micrograms/cubic meter (LC),2013-10-10,58.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,16.9,Micrograms/cubic meter (LC),2013-10-11,66.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.1,Micrograms/cubic meter (LC),2013-10-12,51.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.0,Micrograms/cubic meter (LC),2013-10-13,22.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.6,Micrograms/cubic meter (LC),2013-10-14,31.0
55,025,0047,43.0733,-89.4358,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.3,Micrograms/cubic meter (LC),2013-10-15,35.0
